V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84	V85	V86	V87	V88	V89	V90	V91	V92	V93	V94	V95	V96	V97	V98	V99
109403.970351937	67142.9056473639	73530.7920585163	657565.336774283	105283.689476835	1436472.17569874	85425.6593797068	125607.681085701	141875.199856627	96351.7768188077	69954.9019573582	126409.227362714	63209.7091346601	256832.080681234	82500.8213692623	113452.823778339	96024.7018822926	66194.194297403	81879.9093567756	70344.7294170258	75692.2202749857	72327.7779216945	258536.931671945	76775.8688212805	145438.9472857	234435.199358908	89267.4171843906	73668.8552245845	118136.146442943	82094.3353692994	77734.681747637	73532.8578171207	1069818.22684065	705804.616747577	56071.1364358479	78910.1489396507	448511.77414337	67380.5501934725	227735.767659849	55940.253612798	388116.449279652	66412.1269043219	163341.355643982	132282.900786209	67905.920439587	91549.279484331	468808.338251707	95755.5286728935	69732.4923055128	64316.0134720908	2336388.13391844	388253.953485148	501604.619338771	148621.193989566	1068158.825544	84286.0851179035	86393.399607041	104793.059493214	108473.437207974	90632.0143665417	107603.557636168	72048.3595019725	409279.86122626	66253.2597535811	621880.127993895	621091.598991281	398422.139011777	58992.8060700361	91450.7334158215	86145.8853621819	1606340.79170063	70648.7331171796	1475118.13314282	158693.810289699	85385.3478764959	49608.462312248	96623.6231294054	1321564.08709629	72405.5564465491	463746.368009603	119046.110789938	558943.483071695	87905.4806940422	109578.034829326	220886.536831572	314259.429181658	175019.686237184	89291.6780311261	184209.298332897	1243198.22737911	1394552.54446288	101191.589259585	82373.3496338524	69668.8195881477	2170609.46342268	92320.8113084345	99656.4746500262	72135.9958703914	104053.163768087
113636.876065061	69851.0239375174	76226.8847131004	689120.866240524	109882.082468009	1512328.8170266	88442.095376581	130184.288200057	147334.133199597	99580.4821795717	73158.5307349839	131020.167465255	65621.1772939257	267700.342823726	85320.3814559863	117928.116522648	100081.983031596	68590.5790891164	84581.9243962736	73048.5679402616	78427.1426407338	74811.0006276073	270320.650179346	79567.6040520392	151857.20000392	243984.382825853	92684.7829287325	76448.8800072142	123144.245631833	85194.948884595	79895.5807195431	76171.0810804111	1122602.71909252	743758.190869654	58164.2549916949	81691.1755336373	469599.414212448	69720.6638762304	236236.994779091	57747.6261887974	403841.518544325	68749.977007746	170913.139954061	138008.335917895	70377.8342886195	95393.2120531786	489971.675465278	99409.9716635823	72220.9777611605	66453.5048275983	2459033.57197774	405563.017764602	524771.739978507	154960.37680242	1115980.97769472	87267.6389931641	89987.2252940113	108332.87044521	112798.331000807	94066.9494276442	112178.32898625	74674.2714571732	426339.721911592	68881.5723402624	649631.229939487	651198.432293409	416200.948199812	61070.1327917029	95490.5084693053	89077.2939477913	1694988.35733831	73115.2928798677	1553668.68632284	165087.860623522	88691.2846436253	51706.488886148	100550.075431804	1388250.58124458	74846.6824429883	484512.677565223	123470.636331598	582725.073600368	90983.8285067747	113460.622705918	228568.90546966	326663.528199099	181719.355831935	92480.1079650311	191846.019833855	1306796.97390117	1469291.97296666	104699.983390042	85420.8824934704	72736.093524849	2284040.5703651	95793.7206113811	104391.468826453	74737.0434948904	108095.766459842
118095.711201072	72712.1038670306	79067.9047898244	722333.674384469	114742.422282103	1592127.99936778	91615.4741702806	134995.085934298	153078.810255887	102972.298728195	76554.2931997223	135867.713075907	68165.7903103784	279144.711223749	88285.8479299506	122644.327545234	104368.270301803	71116.1126257963	87422.2951682292	75901.0494618508	81308.1215957892	77424.0223485331	282738.040372251	82507.94331024	158635.509498062	254031.962275339	96285.573623995	79379.6995120859	128432.627910165	88462.6375066661	82160.2582733159	78949.2518858007	1178053.82323102	783933.833631455	60373.4854481105	84618.3678017622	491827.792290842	72184.535278783	245155.766312096	59649.9615340493	420348.490371918	71212.671472923	178919.032556874	144053.700397205	72983.0339368181	99453.365592287	512239.877189594	103259.278744925	74842.169317779	68702.9056824487	2587260.67196123	423786.04448176	549168.220520426	161646.877773528	1166028.93093425	90404.9389892059	93783.679856486	112050.879719309	117357.509653399	97685.6422692436	117009.458236355	77441.0677529847	444248.43694729	71657.3273052014	678796.004495395	682912.308376416	434919.295280442	63259.3280536275	99764.4857258742	92159.1937154652	1788319.35902477	75711.8797241111	1636313.75026952	171822.446554182	92176.8377588862	53928.5107432486	104693.00737258	1458317.34374728	77414.9300633021	506369.355317736	128124.511245591	607669.619978162	94221.7483091131	117541.987514288	236615.34582409	339688.696014743	188762.350772115	95835.6612910294	199888.797331578	1373691.91573336	1547964.40627164	108386.948291194	88631.7282872108	75984.0001509552	2402735.85217976	99451.617198836	109410.275639564	77476.5840722147	112355.172727742
122793.347542482	75735.3551187057	82062.3497175449	757281.51928645	119880.346410923	1676010.21320951	94954.8765255106	140052.989478862	159124.908134588	106536.355044172	80154.2188446821	140964.663930268	70851.5349677108	291196.442727125	91405.3303847572	127615.231418433	108897.393727252	73778.232010647	90408.566396675	78910.8549837106	84343.5548426867	80174.4350730132	295821.631254402	85605.3102581592	165794.92946668	264604.761445251	100080.202950093	82470.0959034502	134017.908558132	91906.9542662332	84534.1070727024	81875.2915596546	1236274.50564955	826449.933711347	62705.7300400675	87699.9468765535	515257.094572561	74779.4075527161	254512.862076475	61652.6325556278	437676.291882075	73807.4040849307	187384.423085316	150437.567913547	75728.9927602043	103742.874109469	535668.527363888	107314.54915601	77603.6887777684	71070.4683518781	2721140.18007958	442970.343530949	574856.857697123	168700.604743693	1218383.08870414	93706.5337297528	97794.5854411815	115956.736334105	122164.468294559	101498.24031359	122112.022322737	80356.7942329464	463046.896417793	74589.3385553825	709441.896050053	716310.900886898	454626.878974721	65566.6358968887	104286.904214075	95399.9244989188	1886490.88354849	78445.8658277703	1723196.268153	178917.471423864	95852.2112624477	56282.2067490544	109065.088550595	1531888.8806354	80117.5125471032	529372.205544859	133020.266905408	633830.268866991	97628.0834201335	121833.111218592	245044.532183818	353366.825638432	196166.977849334	99367.6495755903	208360.078601249	1444011.43511958	1630711.37302554	112262.154466501	92015.1395476778	79423.7483194486	2526781.18443966	103304.962160225	114730.724586519	80362.5246714504	116843.566619838
127743.346054682	78930.4461302698	85218.9943902331	794044.20882904	125312.534404422	1764111.77423185	98469.3259987166	145371.514686966	165489.150454325	110282.306971931	83971.2033446332	146324.602679476	73686.8471262542	303888.354270052	94687.5160829303	132855.584183094	113683.936652564	76584.8488005774	93548.877621161	82087.0866457831	87542.3560060867	83070.0995965034	309605.171818959	88868.8318280769	173357.677684695	275731.248006647	104079.822368541	85729.3927187509	139917.699269036	95538.1018232666	87023.0457945135	84957.6692901452	1297367.27747309	871432.612444298	65168.3826699165	90944.4983989562	539949.743647711	77512.5367974774	264330.371763127	63761.4269105625	455865.78503596	76541.8604430481	196336.512460255	157179.645940855	78623.9653900657	108275.064433997	560315.369643518	111587.571275678	80513.6645930073	73562.8884713803	2860711.22032012	463164.98602359	601902.327617209	176142.600417481	1273123.80455232	97181.7137839435	102032.734400915	120060.595821122	127233.453182856	105515.945761085	127501.982905696	83430.0293827327	482777.390920202	77686.8774101272	741638.882226948	751475.744959874	475374.841381911	67998.9525374485	109072.968902961	98808.3028741622	1989656.12666376	81325.1252045724	1814457.41301094	186393.450957018	99728.4661474205	58776.001461603	113679.636950684	1609086.06425894	82962.1437152296	553579.626420676	138171.275548665	661261.140270849	101212.157685276	126345.569799368	253875.283273264	367731.177613839	203952.789908868	103085.956127254	217283.382938742	1517882.31981281	1717670.71403424	116335.867464275	95580.9417102007	83067.3071020545	2656244.23546233	107364.931846406	120371.665589608	83403.4952095948	121574.061471807
132960.086699068	82307.7450201228	88547.1848038206	832703.490007233	131056.478044078	1856562.39935202	102168.498894994	150964.736101094	172189.187150723	114220.583921493	88019.0049192017	151961.934775257	76680.6697793123	317255.125183011	98141.6184572607	138380.626308663	118743.255454628	79544.3851128146	96851.8721280421	85439.6492624923	90914.0377620852	86119.3976259965	324123.909634999	92307.999464143	181347.231865198	287441.432785887	108296.181531725	89167.374819432	146150.716229365	99366.9019320549	89633.0240386938	88205.3252530196	1361433.40513287	919007.651778775	67769.2425696219	94361.254869382	565970.84028812	80391.9701665019	274631.190688008	65982.481186002	474959.648483911	79424.0910314609	205803.598163953	164300.629547985	81676.6472766339	113064.42711987	586240.34189019	116090.722544851	83580.7130872504	76187.3886906994	3005987.73289808	484421.397220863	630372.056041533	183995.055211967	1330330.62339058	100840.297694359	106511.706616748	124373.193686168	132579.644558744	109750.287755871	133196.226576262	86669.7814947072	503483.897314353	80959.8740915916	775458.820752651	788489.434574578	497215.419066898	70563.4655608018	114138.744231731	102393.57171125	2097954.25602653	84358.0340976992	1910230.27940052	194271.947580292	103817.12253512	61418.5936270514	118550.712977705	1690027.70978387	85956.9919538339	579051.793572459	143591.49194735	690018.548791291	104983.865895958	131091.69074778	263127.281210611	382816.613057918	212140.171416035	107001.004071585	226683.53322223	1595428.7217516	1808973.62183409	120618.799071676	99339.5250243092	86927.4131791047	2791164.56832968	111643.443131544	126353.2074985	86608.43262963	126560.225910378
138458.852963709	85878.1811652415	92057.0820157696	873342.502611647	137130.620924098	1953483.82590288	106062.929000127	156847.513499801	179243.938477986	118361.904048353	92312.1472007256	157891.716413197	79842.5074484467	331332.800352877	101777.421206821	144206.865985455	124091.707361056	82665.6191590554	100326.539510195	88978.8292864211	94468.677639715	89331.3073564746	339414.117113435	95932.71809718	189788.392148478	299766.368356925	112741.538835416	92794.4878281801	152736.815803284	103404.710807895	92370.6456266902	91627.7116854475	1428571.75795609	969306.775090719	70516.6745166197	97959.8647903594	593388.046385553	83426.0652584064	285439.34514238	68322.0697767135	495002.578988499	82462.7109011445	215815.730477086	171822.524761186	84896.0935110265	118126.723094202	613505.564602271	120837.090163822	86814.1468997381	78951.1899854791	3156950.08210667	506792.636834785	660335.888870109	192281.187866075	1390081.5952742	104692.654784604	111245.680595692	128905.823943122	138219.093700738	114213.415834765	139212.616503624	90085.8710101369	525211.738642197	84418.8273041363	810976.417328645	827436.762649113	520204.334482697	73267.8693178682	119501.283130039	106165.524834061	2211513.23712576	87553.4282541408	2010640.19148513	202576.741210951	108130.510785687	64219.4693922573	123693.318311858	1774826.70583285	89110.8230313587	605851.614255801	149295.698090615	720159.443274738	108953.610715841	136084.31453905	272821.298693676	398659.638940233	220750.507583996	111123.883853679	236586.534137173	1676770.69846741	1904742.50713358	125122.463627072	103301.869864864	91017.5581893703	2931555.44900314	116152.895966397	132696.671161564	89986.9644471161	131816.500093676
144255.53421608	89653.4865713252	95759.1298653725	916046.021887891	143554.674164341	2054988.79503663	110163.50729047	163035.486768244	186672.904629702	122717.925146953	96866.1465824998	164129.834099176	83182.6294693843	346159.381686845	105605.262916833	150351.531685288	129746.778751836	85957.9965519437	103982.472954194	92715.5616979715	98217.0206226387	92715.3880473095	355513.334552072	99753.9444822083	198707.209752697	312739.048815186	117429.051579504	96621.7917603713	159696.757877236	107663.691708726	95242.7181480903	95235.0001573409	1498878.18967844	1022463.3512663	73419.5431272714	101750.562596932	622271.337446674	86623.6857971879	296779.954036981	70787.1211582469	516040.69892288	85666.7947567875	226404.150776085	179768.461376037	88292.1950530595	123477.835141696	642175.381580242	125840.729710383	90223.5497654442	81862.209460627	3313536.91038518	530333.907407521	691865.701859672	201025.840979662	1452453.40502894	108749.52545555	116249.895410477	133670.5215994	144168.649212002	118918.518320735	145570.011574435	93688.4021835491	548007.921454138	88074.9312618636	848267.561907881	868403.193492255	544398.627618616	76120.3500748758	125178.688925237	110134.70951421	2330443.51198281	90920.7256162603	2115799.93011142	211332.105616549	112681.519029126	67188.5735592048	129123.60629635	1863589.6889028	92432.9239957284	634043.14288119	155299.658823566	751742.366338898	113132.653222042	141337.274796428	282979.081679357	415298.510269375	229806.545901683	115466.238020499	247019.950939439	1762024.0480003	2005090.61069548	129858.749741167	107479.583360849	95352.0657656955	3077397.22359177	120906.465994179	139424.401255025	93549.1710066392	137358.103125316
150367.07189189	93645.8360221794	99664.5833505738	960899.864023753	150349.381214312	2161176.64704028	114481.754072243	169545.457670874	194496.789594411	127301.078934761	101697.282418308	170693.194537754	86711.6390503814	361774.974132836	109636.128409427	156832.778144299	135726.829307491	89431.4818535266	107830.033383056	96661.4097922425	102170.438581576	96281.8113099645	372460.274769389	103782.779718952	208131.376575304	326394.340733661	122372.591423643	100661.031219504	167052.934466145	112156.708526688	98256.5673290837	99037.8471230339	1572444.30695866	1078614.44931105	76487.2723481357	105744.256972788	652693.536911612	89994.1902061531	308679.491904264	73384.9252933123	538122.280989675	89045.9270777857	237602.034753351	188162.852183694	91875.0998055414	129135.321189663	672316.083671835	131116.364785593	93819.3331656308	84928.8781884963	3475644.085311	555102.621069993	725036.20510993	210255.047866873	1517520.81365852	113022.499886111	121540.532769983	138679.959377986	150446.234533272	123879.423944034	152288.371945826	97488.1322238739	571921.029593856	91939.9068988885	887410.321297064	911477.111563412	569858.133032749	79129.4329100157	131190.087099815	114312.113607339	2454839.80100724	94469.9792924036	2225811.41609139	220563.978036025	117483.908304508	70336.5185440419	134858.439858838	1956415.61516242	95933.1572457052	663693.566316626	161619.760412124	784827.093787621	117532.622011091	146865.089810088	293623.435516863	432772.975863665	239332.095773462	120040.516146207	258012.377582042	1851297.49821105	2110117.7816372	134840.43147842	111884.993418239	99946.2295828822	3228634.77194509	125918.225686193	146560.211623263	97306.0017504308	143201.19049738
156811.386070191	97868.3075901048	103785.342865528	1007990.56476833	157536.518151094	2272132.26593778	119030.125863333	176394.99133446	202737.442405697	132124.516930225	106822.892151059	177599.550211933	90440.9980637335	378221.226697407	113881.744344917	163669.871524317	142051.27001539	93096.7478225346	111879.86826549	100828.684425906	106341.006528202	100041.364065058	390294.747308275	108031.172369455	218089.956107687	340768.316305164	127586.736792595	104924.584659322	174828.641474689	116897.315125809	101419.907274503	103047.577803188	1649356.99557782	1137900.26920824	79729.8964967851	109952.41689974	684730.062025676	93547.7892153429	321165.276316024	76123.3016336817	561297.525173921	92610.5947282811	249444.235363423	197031.34348086	95655.8277007267	135117.328549703	703996.140631111	136679.505142681	97612.5583130271	88160.0449135601	3643126.22061717	581158.19545762	759923.523565655	219996.059545876	1585354.49285056	117523.75352234	127134.369075596	143947.459954333	157070.882644622	129110.508288156	159388.741462892	101496.643797998	597000.848301311	96026.3110331933	928484.445282811	956747.540340945	596645.107463587	82304.4336004559	137555.616168174	118709.433772243	2584775.00656359	98211.781685322	2340758.9241414	230299.752936008	122552.329756668	73674.6398011147	140915.373739338	2053394.03655164	99622.0088383742	694872.191115614	168273.287796435	819474.803880259	122165.905793272	152683.109172189	304778.308116455	451124.704600466	249352.013543759	124859.724163884	269593.933694504	1944692.01131681	2219911.06785149	140080.923436764	116531.167753876	104816.077644742	3385172.54011715	131203.119399044	154129.512333243	101268.851874487	149362.663559474
163607.568371112	102334.751969394	108133.970412222	1057405.12931568	165139.190809452	2387925.50051577	123821.35820874	183602.343841389	211418.053599113	137202.036126073	112261.30728998	184867.536536756	94382.8546936273	395541.72362512	118354.434222053	170883.497239291	148740.658752612	96964.9478928864	116143.513892601	105230.405420333	110741.528774967	104005.603793462	409057.652453612	112511.995464116	228613.41585486	355899.076766656	133087.076462883	109425.518683795	183048.493216442	121899.861944434	104741.083526634	107276.418842658	1729696.3300589	1200459.77785131	83158.028606338	114387.089681496	718458.351436554	97294.8717879344	334265.914599891	79010.4985145656	585618.715389118	96371.4891958154	261967.335149519	206400.987439414	99645.8284221478	141443.316505008	737286.127338942	142546.764701139	101614.964784179	91565.2272753096	3815780.28660968	608561.706541044	796606.153029246	230277.727031617	1656022.04855791	122266.087446104	133049.437420652	149487.148391831	164062.520250505	134627.147818961	166893.272790298	105726.020260445	623298.623392601	100347.406827186	971571.299352238	1004306.77094901	624822.985540202	85655.0658909598	144296.600778547	123339.051411835	2720298.30636808	102157.432633936	2460710.35716357	240568.462773753	127901.965781922	77214.9100702096	147313.426730938	2154603.59866712	103510.670913994	727650.405684776	175278.605119586	855747.309521904	127045.547165427	158807.786576421	316468.346960609	470396.890111754	259892.664883913	129937.702653121	281796.615440458	2042297.88889794	2334538.79149394	145594.229259708	121431.828187554	109978.762673895	3546872.50112705	136776.614081005	162158.98790276	105449.850828561	155860.27895845
170775.538717394	107059.833630413	112723.847125835	1109230.36923637	173181.801280837	2508605.76800228	128869.171885293	191186.886255614	220562.765934409	142548.734312659	118032.017594596	192516.887139079	98550.1202122958	413781.930959616	123067.376294916	178495.087769445	155817.07928132	101048.023431901	120633.11283897	109880.284821101	115385.713985737	108186.802585117	428790.649415342	117238.72847361	239734.133269294	371826.479512129	138889.921474794	114178.068906797	191738.894236937	127179.604110971	108228.749382124	111736.778319731	1813534.8183506	1266438.24885069	86783.0367935683	119061.143334701	753958.242463975	101246.814381053	348011.151214477	82055.2002495055	611139.714125446	100340.249660974	275209.56364722	216300.198245142	103857.500494391	148133.841478716	772258.072886051	148735.458148874	105838.713140352	95154.4080000922	3993361.98821193	637376.299806309	835164.69057699	241130.56573409	1729587.25308798	127263.273181424	139304.700162151	155314.065393313	171442.176930166	140445.374548974	174825.41733073	110189.02572679	650867.009902514	104917.253469807	1016753.31409397	1054244.76396309	654458.01174914	89191.6829514149	151436.111119776	128214.050462081	2861433.18535329	106318.901026057	2585715.4752056	251400.876725544	133549.178618131	80970.0495276114	154072.236371172	2260109.04831407	107611.04533786	762101.886234091	182655.079955407	893706.915194281	132185.447986399	165256.051991145	328719.831182899	490634.813384505	270981.56490252	135289.033544256	294653.438747559	2144194.97832519	2454049.69108269	151395.288279796	126601.522979763	115452.445957702	3713550.31690499	142655.469021832	170676.619609991	109861.892189068	162713.190846137
178336.424368875	112059.116126139	117569.209224098	1163552.46363027	181689.926041687	2634200.01253902	134188.005488385	199169.49518738	230197.388134297	148180.375126439	124155.75025667	200568.363026684	102956.393261785	432989.513277768	128034.444038815	186527.17290292	163303.417803696	105358.523705111	125361.680331891	114792.822994516	120287.868674616	112597.90462718	449536.595035142	122225.429018903	251485.82556356	388592.105731712	145012.414780866	119196.858699232	200927.363281784	132752.620436465	111892.158269891	116442.186196038	1900936.70965653	1335976.79357654	90616.9264747114	123988.211464489	791311.912355957	105415.391870715	362432.052858569	85266.6659480114	637916.400546889	104529.212485518	289211.062289582	226758.953465318	108303.728184137	155210.599189613	808986.416492939	155264.016293599	110296.97081723	98938.1983791423	4175556.71679968	667666.929250722	875680.9896143	252586.130873704	1806107.88410592	132529.755775914	145920.137225886	161444.097194026	179232.349957252	146582.536511995	183209.886026781	114899.499650919	679759.883742854	109750.793323922	1064113.80969695	1106651.29695427	685617.255995349	92925.0906707634	158997.822138638	133348.27704798	3008166.09481804	110708.886854416	2715798.04065174	262829.264423154	139511.192251888	84953.5527724573	161213.027136258	2369960.37855792	111935.817628633	798301.50890863	190422.908627924	933417.616554045	137600.11950364	172046.136131699	341560.051832642	511885.444857434	282647.620023974	140929.204196386	308199.194034559	2250448.26352036	2578470.13539215	157499.86655353	132055.632788263	121256.309335881	3884970.2979011	148857.234503626	179712.290629284	114519.125212993	169940.828871895
186312.513946195	117348.946228795	122685.191450315	1220456.59608753	190690.688853063	2764711.09155792	139793.181927497	207571.236993567	240349.00209509	154113.598438773	130654.442062207	209043.773382362	107616.346838901	453213.988401261	133270.39936156	195004.103232191	171223.961070765	109909.727238059	130342.760231032	119983.463726893	125463.297296097	117252.84908572	471338.970108302	127487.234632057	263903.812171723	406239.557279935	151472.985783698	124497.344650629	210643.023024396	138635.982009355	115741.288696797	121407.066298611	1991955.06589179	1409218.08253849	94672.4742755257	129182.567105798	830604.227695034	109813.117198889	377560.997261816	88654.8068795204	666006.953013096	108951.242915529	304013.779749653	237808.646265786	112998.526222324	162696.634683744	847546.793943731	162151.980787511	115003.866647694	102927.755461969	4361991.26518387	699500.366737624	918238.763971884	264678.018064058	1885636.39818782	138080.900165585	152916.88265234	167893.665399588	187456.521035621	153056.619397148	192072.57619292	119871.851747673	710032.201454241	114863.721797917	1113737.45097841	1161618.51613429	718372.582770772	96866.9167522378	167006.90639697	138756.352999714	3160458.20722681	115340.861507401	2850953.12309849	274888.1172206	145806.076072917	89179.8231749678	168757.789663117	2484190.68130149	116498.432199126	836326.303046028	198603.46251358	974942.947999603	143305.220627892	179197.342659101	355017.666181904	534197.758891992	294921.121217265	146874.530874517	322470.175741282	2361109.16292409	2707801.22427001	163924.476384627	137810.327098574	127410.711493924	4060843.63406697	155400.268423811	189297.350043216	119435.926724366	177564.670397896
194727.251530504	122946.62497971	128087.352117942	1280025.98369553	200212.529626668	2900113.27910004	145700.79873843	216415.383427041	251045.562295867	160366.200406442	137550.715137379	217965.961603552	112545.347821788	474507.022954813	138790.918662527	203950.757676007	179604.629765699	114715.723360638	135590.776424522	125468.445446692	130928.276345912	122166.434950694	494241.785149863	133039.763381026	277025.410423372	424814.525290484	158290.713944408	130096.1805968	220916.779483833	144847.588953784	119786.504360932	126646.576684534	2086631.52218607	1486298.26817058	98963.265027412	134659.312663796	871920.434799181	114453.640360668	393431.537432923	92230.2825935706	695470.983478452	113620.309820299	319661.069086001	249482.33887782	117956.269976127	170616.008323222	888015.974215128	169419.724486975	119974.244184984	107134.892503998	4552233.48307353	732944.697730711	962922.613143679	277441.237360183	1968217.80869258	143932.606598744	160317.128327609	174680.433119433	196139.642597709	159886.394701464	201440.85608379	125121.174033593	741740.19048438	120272.756315826	1165707.71291864	1219235.10292137	752795.003967362	101029.403000669	175489.976235203	144453.809685734	3318225.69683716	120229.099195881	2991148.28189507	287613.769205354	152452.875221101	93664.1375176036	176729.913058715	2602812.74140712	121313.197184298	876254.670389133	207219.291975759	1018346.27149799	149317.029565857	186729.911712716	369121.931006331	557622.50350522	307833.911068448	153142.196187441	337504.154473382	2476208.3811692	2842016.50047776	170686.737392533	143882.782279733	133937.190723621	4240825.21740178	162304.105547361	199464.983558978	124627.707303672	185606.419533058
203604.51892295	128870.478037456	133792.597026951	1342341.04939243	210285.409407045	3040349.97703233	151927.487927223	225725.456716328	262316.307208526	166956.872547513	144868.911653783	227359.080175911	117759.68832117	496920.984986942	144612.533900431	213394.230737017	188472.502773062	119791.590921378	141121.068038366	131264.814211297	136699.569597849	127354.072641411	518289.553824573	138900.421290924	290888.636119271	444363.489011124	165485.860948848	136010.436683233	231780.691012052	151406.547790887	124039.112523837	132176.693154107	2184992.55629039	1567352.3522327	103503.6649135	140434.038103982	915346.559033342	119351.105699237	410077.15290407	96003.6875440328	726369.931756303	118550.07724173	336198.477559214	261813.998379035	123192.52686794	178994.194970165	930470.386657568	177089.042284925	125223.668857584	111572.259709321	4745790.23428634	768068.231862628	1009816.521192	290912.590104258	2053888.59103641	150101.515501299	168144.585572274	181822.633969677	205307.240320439	167092.10059582	211343.530975877	130663.718909423	774939.92460979	125995.438675284	1220109.40816905	1279589.34532756	788956.655112995	105425.604273133	184475.371137715	150456.26451468	3481346.18446983	125388.768625734	3136319.33576983	301044.531924867	159471.910587806	98422.5772083565	185153.585897839	2725816.88558701	126395.436590065	918166.501417812	216294.03473364	1063691.51557761	155652.740362495	194665.098164168	383903.54457051	582211.374960202	321418.860602291	159749.712120817	353339.87105037	2595755.80604475	2981053.80604281	177805.004459436	150291.017564515	140858.359880062	4424512.45589875	169589.515189468	210249.892900673	130110.986162641	194089.154776811
212977.142432713	135143.793180498	139820.513741574	1407518.62719094	220951.439803712	3185506.88305802	158492.979084321	235531.797074355	274202.414270255	173903.974055021	152641.430104134	237254.76429946	123277.789385911	520536.078854589	150752.175425184	223369.245515258	197864.201527981	125154.31409794	146949.979811714	137393.620990287	142797.128988221	132831.083127192	543569.530861592	145088.091377647	305551.166924905	464957.436239457	173083.063988009	142260.679350152	243280.684991112	158336.200900298	128507.654086731	138014.401642274	2287119.22552546	1652604.717308	108310.222025059	146525.827106234	961000.021783211	124520.703741195	427553.230319494	99986.1349361107	758785.752222346	123757.597873021	353697.487138335	274855.292210885	128724.726082127	187864.004811482	975011.499058963	185185.703297295	130769.139857955	116252.936106465	4942320.36027855	804989.761863306	1059066.58630999	305143.482711998	2142805.26308496	156607.690859171	176430.9611238	189341.590777023	214993.692486834	174698.376836694	221820.592142976	136518.474520824	809734.430901851	132053.695721228	1277080.46184203	1342804.42634055	826981.263681606	110069.224145171	194001.560000501	156782.359748591	3649883.16923258	130835.329358553	3286551.48308451	315226.588742732	166888.108882722	103475.258295664	194061.606347276	2853315.00973575	131760.283286718	962191.89152311	225857.83061209	1111107.06732433	162331.964498375	203027.494861072	399405.275980043	608039.927538312	335723.733879017	166720.142507756	370037.558844389	2719874.91598242	3124941.28173532	185300.541639	157058.003124977	148204.599264557	4611669.26631464	177281.331320165	221700.333345498	135902.666593252	203044.452694902
222867.314480395	141783.730892223	146188.419214466	1475597.48089981	232234.1575095	3335295.21145299	165414.862734918	245856.159563008	286728.840717519	181230.82799664	160889.773852856	247674.1565368	129117.3924996	545389.124705539	157229.175089503	233899.863194064	207803.210150309	130819.604260038	153094.959127097	143871.584682536	149239.238892795	138616.660333736	570089.421433716	151620.376358565	321041.785384136	486629.518755973	181102.183082371	148865.213334966	255442.431054148	165654.922361304	133207.752866605	144177.642177485	2392947.11484784	1742098.96632595	113398.240038294	152950.952903551	1008946.78395511	129977.435874215	445880.812815565	104191.41358875	792767.376006557	129258.898354694	372186.631608946	288631.021514238	134569.300507444	197248.802397157	1021700.0524746	193731.147336204	136628.160906344	121191.32456352	5140983.87385771	843740.01016872	1110707.56818167	320162.737351633	2234871.98471289	163468.526461187	185196.292938635	197256.824667111	225222.694583074	182724.082174457	232895.078782162	142702.169814278	846141.622100337	138464.378438727	1336655.65643252	1408928.92641149	866900.79471573	114974.801547276	204091.956849982	163449.84752226	3823404.58834952	136586.606017587	3441536.93084853	330197.049742763	174720.811470982	108836.727857333	203476.010297655	2985114.15202894	137425.960930789	1008368.6471368	235932.105352844	1160594.35249615	169372.745796066	211839.461406731	415651.450116066	635145.895385001	350773.239925754	174070.784989901	387624.353047627	2848408.85810619	3273445.03707891	193192.145611905	164200.465450188	155995.904013401	4801545.97236224	185400.211137297	233844.531352784	142021.916446057	212491.562000301
