V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41
164751.905827188	139437.765180759	151638.020243839	192876.484288774	141944.067548437	201868.378785863	195308.734737607	189868.92950495	160911.521669065	175800.232776567	142364.293983781	175350.019434561	155551.495482619	149540.991327512	161951.172011296	151501.977182194	132846.704483704	162476.434855266	152677.641681885	164183.526188772	141460.811349507	158854.604868659	203722.504856358	178894.369699089	154366.669289781	155329.293679527	199949.735009992	177984.308197488	121923.065508681	173252.741372808	188168.072529738	202111.550401737	155556.651441528	168853.528285912	216998.903319958	191355.12558579	177900.32569191	189092.121936562	128573.152881078	161625.126806643	200227.814792917
170174.289396294	144001.13064409	156706.729794533	200222.650162445	146651.629691184	208942.607540002	201673.301646362	195859.220407304	166098.95197769	182759.031539498	147285.663801703	180829.106900791	161090.585646415	154285.612684679	167600.546469512	156514.457322605	137396.785404386	167861.765681627	157741.019409563	169504.857660146	146365.259616627	164960.865627425	209683.154304811	184871.111101644	159617.013504269	160269.319623563	206567.048122879	184013.699255756	126027.690586045	179047.428275451	195273.477815912	209127.790348263	161474.842387005	174186.383612218	223300.999714319	197872.64422988	184386.968773279	195181.283692313	132914.26706759	166808.282187802	207243.625230283
175824.121793086	148747.156514666	161992.649141033	207898.25983843	151549.492405187	216277.513597903	208299.696679133	202093.908111189	171505.765701433	190089.831945936	152403.492674133	186532.986956605	166875.560077092	159225.323435249	173512.680316869	161740.326355649	142142.267836361	173471.453107524	163033.288316761	175036.496309919	151493.842816536	171378.656485853	215842.329973111	191098.603146582	165086.055457209	165416.166533822	213450.444623341	190294.551949374	130310.007428044	185083.976383901	202753.584336606	216445.959831475	167655.154908224	179734.812056738	229839.097127587	204678.997400748	191164.286601178	201530.450988278	137434.470115325	172199.517715811	214530.459332237
181710.745229935	153682.215906853	167504.76427833	215917.760073318	156644.473763343	223878.859703837	215197.639543667	208582.38242719	177140.793082467	197814.487657427	157724.498670979	192470.385594777	172916.829434742	164367.70706881	179700.020124921	167188.173063295	147091.010000535	179314.05859022	168564.885454782	180785.744116304	156856.826694311	178125.015993769	222204.527701931	197586.822404634	170782.049509016	170778.182796589	220609.367797321	196836.438037667	134777.410167932	191371.837070056	210630.328875638	224078.446033318	174108.572002313	185506.862807208	236621.02522302	211787.040356469	198245.204058602	208150.579081193	142140.385653912	177806.614702718	222095.755478527
187843.414640045	158812.930957264	173252.239932556	224295.296082913	161943.368775826	231752.076800387	222377.789956928	215334.4363112	183013.264731728	205956.284268487	163255.40514856	198650.296291505	179225.330416083	169720.494978815	186175.894178421	172866.930091359	152251.177235706	185398.614204556	174346.751010978	186759.933849678	162464.972499424	185217.911692462	228774.251446628	204346.106824445	176713.578992782	176363.986373307	228053.722638723	203649.562297452	139437.424516323	197920.429543483	218926.871810557	232037.901575376	180846.52698153	191510.804642743	243654.747328769	219210.20724043	205642.896190362	215053.05005022	147038.793571268	183637.091562407	229947.206701321
194231.669943566	164146.084707768	179244.642898887	233046.126888251	167453.739672895	239902.189740454	229850.807795882	222360.104563545	189132.856770568	214539.8965034	169002.866228512	205081.935492257	185812.22283008	175291.475067095	192953.959001784	178785.836811654	157631.214652599	191734.318876551	180390.212639178	192966.890028054	168329.384907341	192675.98361242	235555.871905033	211386.859281399	182889.36006367	182182.427459527	235793.387985172	210744.125422504	144297.863511904	204740.096381728	227668.136254677	240337.376531609	187880.83095815	197755.169493778	250948.509799939	226962.496891368	213371.083591949	222249.67935427	152136.625982622	189699.0004158	238092.519404169
200885.413027681	169688.587975292	185491.757145091	242186.253845635	173182.696578485	248333.978178543	237627.519398095	229669.722105973	195509.419302138	223591.573115956	174974.00478119	211775.065717689	192689.333896916	181088.815628448	200048.503184301	184954.615725617	163239.543640291	198330.555471586	186707.669398404	199414.254864973	174461.894139737	200519.45564539	242553.799365369	218719.985495378	189318.359893031	188242.612915681	243839.10777739	218130.56363627	149366.70030075	211840.871108596	236880.294424368	248990.563222514	195223.514428667	204248.659685365	258510.601119944	235058.623812227	221443.951907762	229752.67150422	157440.995506376	196000.248501915	246538.841548405
207814.968935971	175447.49488337	192003.878022581	251731.357301975	179137.500187273	257051.375605715	245719.498375937	237273.805847184	202153.29553461	233139.190255154	181175.894148558	218739.482209359	199868.559498366	187121.064170032	207474.690362379	191382.94900632	169085.35760725	205197.317438735	193311.065948106	206109.792118456	180874.482385223	208769.227979181	249772.009793553	226356.456908659	196009.643580806	194554.073737074	252201.177972184	225819.720869565	154652.322089306	219233.433253382	246591.283492817	258011.681632952	202887.240794747	211000.217788042	266349.593144996	243513.583542909	229876.489712312	237574.610771146	162959.143909084	202549.181754395	255293.494092599
215030.661460033	181429.825738708	198791.354714515	261698.034362888	185325.777211689	266058.024440262	254138.368379634	245183.402183957	209074.894108409	243212.423333821	187615.343728043	225985.394207338	207362.394172877	193396.702063398	215248.019630109	198080.981193381	175177.523877831	212344.456061199	200213.666444179	213061.68373414	187579.887481237	217447.373617174	257214.756353601	234307.791298318	202972.643373604	201126.53931416	260890.313886121	233822.820926405	160163.415135932	226928.410608943	256830.972446485	267415.023504617	210884.494466262	218019.088592149	274474.115874226	252343.062460332	238684.238212624	245728.584821978	168698.459934041	209354.090791872	264363.036008568
222543.639758551	187642.779764439	205864.977237487	272103.80945405	191755.049870497	275356.88608831	262895.425898768	253409.488604668	216285.144239272	253842.707607469	194299.583447347	233523.333118627	215183.563716341	199924.714356477	223385.030764418	205059.136228434	181525.588126221	219782.064404347	207428.78616496	220278.184095201	194591.14353708	226577.535700959	264886.014565544	242585.943126	210216.929448265	207969.99068315	269917.433288738	242151.054397171	165908.785571745	234937.029903535	267631.034980034	277215.201754327	219228.620344405	225314.524004808	282892.845152738	261563.838683763	247883.048125744	254228.085082253	174666.427209192	216423.953919747	273754.201474586
230364.746100931	194093.690457727	213235.82040895	282966.901909602	198433.217135921	284950.447128083	272002.924293831	261963.515903642	223795.148157818	265063.569216099	201235.933514474	241364.061465969	223345.237479573	206714.120873687	231902.60256849	212328.275044947	188139.143843593	227520.835295369	214970.666996847	227767.322143925	201921.958963675	236184.361207698	272789.532215392	251202.707028376	217752.274502824	215094.974877285	279293.525028811	250816.029154687	171897.393063784	243270.52083989	279025.167449908	287427.366071739	227932.623037784	232896.209405099	291614.703099784	271192.767818287	257489.467532077	263087.185126987	180870.735179701	223767.292300672	283473.02633901
238505.574239527	200792.134545678	220916.11663936	294305.040571033	205370.054931526	294845.081142214	281473.484990538	270857.304530162	231615.075193164	276890.259616171	208433.015684514	249518.618942578	231861.401038148	213772.76925283	240816.421320619	219899.144613923	195028.744493688	235572.822378635	222850.07651392	235544.126382109	209583.488901513	246289.314611905	280937.748722092	260171.562348891	225589.325686897	222510.257087871	289033.644886663	259831.182098567	178139.449749444	251942.848300737	291036.015147551	298068.636323364	237009.185339799	240774.660882973	300649.906362651	281242.177962252	267518.767166656	272317.579629993	187321.611727408	231393.073427902	293527.897167904
249574.698756739	210624.551214644	230869.271183542	308853.757491804	215914.174892909	309720.889428561	293548.323610109	282692.294036492	242231.264767791	288289.827024488	219725.844370801	260456.633174129	242730.205650008	224084.164795759	250975.986458714	230283.811216094	204845.557248687	246075.512020925	231994.964835098	246550.92867829	218930.852990682	256788.016268158	295213.793330918	271716.202909612	237114.696321853	232979.316273268	302297.34618687	271758.166862988	187074.718693681	263487.585453449	301157.485875112	311106.954037198	249646.456059687	251176.768399769	313779.157217649	294004.755062936	280397.752052444	283523.192993837	197100.459748207	242627.237204687	308360.44626152
261266.270153672	221039.58586463	241383.694470081	324181.982065797	227090.918638875	325363.728182671	306271.630856189	295160.994369235	253435.035447794	300295.003177778	231728.450265088	271983.504967264	254229.40110258	234970.858130198	261686.357350836	241260.079132679	215250.261276966	257165.976298001	241630.326926973	258186.243174079	228805.389114678	267862.92905383	310292.897194524	283898.66179662	249323.021047522	244026.508469457	316297.36434042	284357.587219342	196540.66896339	275681.379279775	311774.924824505	324856.574373139	263031.352852072	262145.447115861	327586.747890488	307436.047947506	293966.274184763	295315.063249637	207477.4934102	254472.459809896	323981.18897719
273616.34303156	232071.965612031	252492.13050787	340330.797263664	238938.52978575	341807.566879291	319678.911187407	308298.294563956	265260.535396263	312941.41150985	244485.582155533	284131.556622882	266396.609027779	246465.421281725	272979.781429845	252862.635613583	226278.425702253	268877.634902507	251783.964232369	270486.874582163	239238.677257922	279555.755916227	326218.535348565	296755.4921931	262255.307902243	255684.267093749	331075.431662069	297669.052147612	206569.630790266	288561.392200331	322915.109599833	339356.865083018	277207.660316544	273712.164413552	342106.946360507	321572.181003016	308261.530112085	307724.877146863	218489.991709045	266962.874255097	340428.161654242
286662.384407786	243758.880217339	264228.791668327	357341.876391359	251497.467704144	359087.939080722	333807.16652022	322140.271023411	277742.361022803	326265.10570579	258043.764750549	296935.159501941	279271.571589106	258602.268886985	284889.339106519	265127.9505405	237968.267682047	281246.529216983	262484.60769655	283490.220739166	250263.344110477	291898.822678932	343035.683239877	310324.197218042	275954.36376049	267987.293726082	346674.778337062	311732.186281384	217195.906890204	302167.147538627	334606.143537461	354649.687765477	292221.768733139	285910.657779272	357376.474857814	336450.395750176	323322.399964731	320785.483674023	230176.784800769	280132.035747336	357740.643640938
300444.38455523	256138.862102758	276630.000519767	375258.524409723	264810.625761395	377241.37909613	348695.387168535	336724.172938264	290917.446532191	340305.49871006	272452.719760028	310430.285698243	292897.040304919	271417.289740045	297450.27316349	278094.687027432	250359.961789289	294309.930674721	273763.601183167	297236.71960155	261914.254374705	304928.613910994	360790.287861584	324644.92805	290465.628156933	280971.259855076	363139.887857139	326589.870161135	228455.626291717	316539.817948556	346877.073940801	370778.508636167	308122.008374372	298775.13988795	373433.00849634	352109.781418528	339189.065997011	334532.360320596	242579.08991044	294016.930980107	375959.888081592
315003.513941726	269253.154941103	289733.993577657	394126.943329836	278922.046082052	396305.726483368	364384.335167993	352090.426549508	304825.019460202	355103.944241806	287764.670188626	324654.034710921	307317.006906677	284947.703486651	310699.270954304	291802.900969045	263496.349525127	308107.477644409	285652.689669458	311768.237816248	274228.077957475	318685.666817361	379530.942474369	339759.207485522	305837.038663095	294674.050871672	380518.620858987	342286.592717581	240386.904859365	331722.555663522	359758.895470496	387789.432363316	324958.475684334	312342.09246761	390315.796930469	368590.320793912	355902.926788209	349002.117886603	255740.696877871	308654.973384776	395128.347744333
330383.739052291	283144.496974436	303580.732194678	413994.587716933	293879.094908292	416319.49877551	380916.711221327	368280.26578668	319505.955108643	370703.023451356	304034.334554823	339645.691897953	322578.521872779	299233.491825341	324675.192947828	306295.265864844	277421.833320831	322680.624685549	298186.476869577	327128.884936317	287244.327504034	333212.987158007	399308.090792764	355711.406452149	322118.483291907	309135.460755866	398860.159574718	358869.448965311	253030.354328279	347759.837100254	373284.511577217	405729.756262189	342783.931131536	326650.114309303	408066.17769653	385935.616737455	373508.835540386	364233.218161546	269707.517370733	324085.850222474	415289.957099348
346630.65079494	297857.761644398	318213.204375139	434910.508401386	309731.606860518	437323.407453119	398337.621628138	385337.68326219	335002.554082506	387149.674531192	321319.771925643	355446.570187625	338730.669848171	314316.323332912	339419.481416528	321617.028324485	292183.570999554	338072.645577889	311400.047597058	343364.605606781	301003.906471049	348555.710562189	420173.168305495	372547.367170282	339364.932333409	324397.323267654	418216.777192906	376388.276810578	266428.521482988	364700.646883165	387488.824167911	424650.759672623	361653.329270266	341739.231997285	426726.233828342	404189.596287546	392052.057463352	380265.977427564	284527.848178095	340351.144036414	436490.237098662
363792.55866495	313440.628859446	333676.283241199	456925.446230757	326531.304988539	459359.583218583	416693.978303566	403307.833940902	351360.704470248	404491.672014629	339681.50581353	372099.4313769	355824.770449432	330239.59421499	354975.530666963	337814.636103578	307831.664432257	354328.308309697	325332.729607868	360524.319835817	315549.58158389	364761.956237921	442180.799571286	390315.332959032	357630.471471097	340503.256164589	438641.335221506	394894.541072445	280626.248854113	382594.742769872	402408.049360608	444604.366608025	381624.440232288	357651.385795185	446340.146353091	423399.605964825	411580.090987529	397142.710228878	300252.521728132	357493.866590392	458776.118925726
381920.703234574	329943.366160491	350016.469864354	480092.678488801	344332.002756193	482470.789983633	436033.910268664	422238.937757236	368627.60172267	422780.389212453	359183.061711916	389649.614384075	373916.106224481	347049.186997212	371389.236667781	354937.72588135	324418.211443423	371496.01107045	340023.870543303	378658.698170655	330927.695490987	381881.965932724	465386.124370671	409065.610165431	376973.668267693	357500.013787432	460191.280018587	414442.419969283	295670.867239273	401494.059575494	418081.049412043	465645.938527526	402757.777282419	374430.747687895	466954.804002181	443614.795099483	432144.166726533	414907.140411585	316934.985647002	375558.864435252	482196.865461
401067.708977342	347417.419603097	367282.815373773	504467.18982477	363190.3986518	506701.870929195	456409.389493264	442180.6484945	386852.612051735	442069.308029754	379891.29547827	408144.592697658	393061.853689764	364792.9406743	388708.108246834	373038.755732659	341999.024909162	389625.126731637	355515.739709257	397819.917819515	347185.927747717	399968.463701966	489846.589446194	428851.25240447	397455.955008392	375435.235261209	482924.726206179	435088.767973656	311612.437243228	421454.015037919	434547.685486497	487832.906145755	425115.78314589	392122.940875686	488618.188072444	464885.647255558	453794.977204306	433605.578926046	334631.71283202	394593.66023257	506802.452937991
421289.32442656	365917.983604827	385526.74299946	530104.384426996	383168.170372771	532100.099165703	477873.050203981	463184.861275239	406088.126396657	462416.808154407	401874.958947941	427633.652846972	413321.901119746	383521.260599495	406982.204352359	392171.576674934	360631.518076406	408768.399213255	371852.26902006	418063.882649738	364375.105269405	419077.741196784	515620.997729539	449727.081932259	419141.298486949	394358.787804974	506902.8834536	456891.65310689	328503.250777661	442531.659307592	451851.068997372	511224.892984145	448763.980298382	410776.193741555	511378.758123225	487266.687355655	476587.106065661	453286.517884774	353401.872856772	414647.14004157	532646.040273252
442643.594418325	385503.179023086	404802.194316956	557063.876383843	404326.946572224	558714.395961616	500479.89466182	485305.517076382	426387.63123363	483882.459713492	425208.306461181	448168.133091488	434759.305523848	403286.045900728	426265.42354244	412393.536535723	380376.51736495	428979.97867202	389080.110974325	439448.187364325	382548.293284403	439270.311069336	542770.735574292	471751.617056352	442097.459691874	414323.843307627	532189.604275568	479913.051291388	346398.730593095	464786.360099612	470035.081404834	535883.858145397	473770.19336872	430440.356466785	535287.410159828	510812.590391051	500576.097977249	474000.652243298	373307.294117421	435769.967407557	559781.488521024
465190.805990605	406232.11508134	425165.769898416	585405.420554818	426732.140358492	586595.509824725	524287.047603108	508598.145796645	447808.267583268	506529.3707693	449965.9734798	469800.936166442	457440.113749729	424141.979172345	446612.642396371	433764.0802554	401297.52859973	450316.758697708	407247.344503402	462032.519212269	401761.939151475	460606.932784497	571357.362382034	494984.212059455	466394.519401347	435385.656669345	558849.733867601	504216.928338971	365355.847221653	488280.422303499	489146.460110787	561874.55108553	500204.606222892	451168.43614202	560396.626157472	535581.205415721	525821.236149002	495799.661747758	394412.583614456	458015.001165965	588265.459073806
488994.081297291	428166.457624607	446676.707385526	615190.085342009	450450.810881245	615796.390714228	549355.082153678	533121.217640553	470409.567609306	530423.73452162	476227.340829033	492588.18151992	481433.367454169	446145.538080309	468081.719733111	456345.254197748	423462.509230067	472837.860971759	426404.791991458	485878.852231486	422074.149683387	483154.884344528	601444.840316029	519486.46354555	492105.304848338	457601.800260545	586951.183028855	529871.120773795	385436.708580193	513078.260740561	509235.566076985	589263.861190002	528140.226410264	473013.444086277	586761.367526713	561631.325549499	552382.42988327	518738.967099561	416785.369559827	481437.023658736	618157.273650584
514119.125577	451371.855373426	469396.099183519	646482.64095017	475555.981778201	646372.7786857	575744.89195731	558935.401093452	494253.300252021	555636.137991944	504074.250876131	516587.794790215	506810.459582382	469356.744317579	490734.8861826	480202.191251115	446940.504765506	496605.126480443	446605.687367527	511051.722359531	443546.308761353	506982.059734816	633097.183776703	545323.526924616	519304.965949072	481032.062787915	616564.132841983	556943.552413224	406703.786275898	539247.323356449	530353.759493852	618121.541821242	557653.930136559	496032.987240324	614436.604447403	589025.488334521	580322.665850657	542874.876384927	440497.558462704	506093.589713285	649514.512886963
540634.019207226	475915.432689336	493388.892426528	679348.481748856	502119.869483394	678382.768285473	603520.213576093	586102.755677096	519402.916934314	582240.28894132	533591.50354851	541859.28612886	533646.607498973	493836.955050744	514635.573221678	505403.133539512	471804.185301513	521683.031773223	467906.40844262	537617.755843606	466243.144523189	532160.762231332	666379.597895244	572562.660509791	548074.965839204	505738.431391474	647760.046516093	585506.37768595	429224.759524078	566857.622969693	552556.260347464	648518.754084281	588823.589607309	520284.839425441	643481.574128701	617829.481822592	609706.128340074	568266.305389539	465621.724636018	532042.340390775	682403.464585561
568609.477709168	501866.953777214	518721.393390405	713852.423980495	530219.72628315	711886.80652555	632747.684316551	614688.325628404	545925.867290282	610313.244010946	564867.708043022	568465.597397503	562019.646463014	519650.378581419	539849.699170297	532017.504509208	498129.582159605	548137.845861458	490365.700251655	565646.008505638	490232.867071504	558767.424155634	701361.581893897	601274.227365666	578496.352321525	531785.60590562	680614.291997854	615632.716785898	453069.578677527	595980.734266805	575899.858399194	680530.534937288	621731.300116171	545829.771516877	673953.557203169	648109.232621869	640599.746808936	594974.22887468	492234.564128696	559344.217822286	716887.984056856
598119.233065486	529299.060491435	545462.564701734	750062.885144633	559935.597674349	746948.892783861	663494.989999352	644758.6516151	573891.812064497	639934.764959752	597992.878719326	596470.454572987	592011.759488328	546863.26849361	566446.873765888	560119.544455328	525996.871450596	576039.199026647	514043.959806831	595208.291807733	515584.998489956	586880.915943661	738110.389639692	631529.074011523	610654.925386932	559241.247793089	715202.784995836	647399.072819267	478310.289177841	626691.143960624	600443.950486335	714233.000213592	656461.019114736	572730.054764523	705912.981736572	679932.371632343	673071.385932323	623063.180005256	520416.427939835	588062.743694679	753035.556641645
629238.853504431	558288.311314529	573685.938839216	788050.369136029	591348.231349746	783634.884987109	695831.47310057	676382.500758036	603372.121111139	671190.871428362	633060.528200768	625940.51378134	623706.325557357	575545.182143599	594499.565860744	589785.604154083	555488.081590784	605457.584237341	539004.223369379	626376.817588888	542373.670681836	616586.569333129	776694.911100494	663400.514043943	644639.349818816	588174.050904406	751603.113260359	680884.220461294	505023.463524083	659066.785473347	626250.914020112	749705.361845476	693102.155010689	601050.137445442	739421.083770443	713371.272180462	707192.198248268	652597.384165265	550250.304001794	618262.377192862	790917.010583912
662046.835731787	588910.346012671	603466.195391752	827885.511168891	624542.962040113	822014.439112399	729827.767180822	709629.890117724	634440.797629373	704168.883922136	670167.744949314	656944.689862482	657190.010102751	605766.185833971	624083.917641128	621093.725582092	586688.610943809	636466.448741139	565312.872198123	659227.26353198	570675.199616179	647969.868374809	817182.060009204	696966.683834934	680539.667194224	618657.467385951	789895.180057898	716169.870445959	533288.224775019	693186.276454518	653387.366489849	787027.5682917	731744.153379046	630858.827944371	774539.907741371	748498.280281804	743034.444822441	683644.907523529	581821.490718735	650009.150022602	830605.705164327
696623.613170681	621244.735517111	634879.387699805	869637.549261209	659607.290419834	862159.408848719	765558.09856271	744573.593596755	667174.629721961	738962.91795133	709412.472755686	689552.641992255	692553.089744936	637600.652073989	655277.184703499	654125.347352881	619687.820348045	669141.901104262	593038.594001032	693837.953497554	600569.192228356	681123.255870804	859640.794087142	732305.332923011	718450.364680124	650766.026828722	830160.030067987	753338.382481806	563187.31620464	729132.021401529	681920.809637156	826281.670082602	772480.088152221	662222.731845059	811332.683405079	785389.567338789	780672.858446071	716275.256857854	615219.048518408	683371.986633965	872175.883345447
733052.923519825	655375.789303774	668005.437259648	913380.161348236	696629.964519552	904146.070565715	803096.726473119	781287.547414958	701653.942182364	775669.380935783	750895.718772593	723836.749620852	729889.264235193	671123.700772153	688160.450651709	688964.616768215	654577.990093302	703561.046579471	622252.481172923	730286.119582459	632139.285402981	716141.052379432	904141.297302212	769495.56197549	758467.856321566	684575.599174972	872480.328688353	792475.369057981	594806.389365865	766986.749484594	711923.831067346	867550.096647239	815407.639040954	695211.843838177	849863.358620127	824120.973273247	820182.335998387	750559.414055821	650534.254674632	718420.315565913	915705.382640675
771419.795864893	691386.294147516	702927.801048865	959186.659662497	735703.150202349	948053.146038183	842519.581618463	819844.934564136	737959.034416175	814387.590890635	794720.104017999	759871.463652393	769293.422313676	706412.999391396	722818.701118111	725697.813243355	691452.719106415	739804.643798305	653028.606829323	768654.054697291	665470.794534589	753122.029135661	950752.449000698	808619.754524822	800692.306061945	720165.958103892	916939.959532746	833666.010273183	628233.740994553	806836.180064586	743471.237359719	910921.848204184	860628.151345787	729899.032431588	890196.032400232	864771.205198481	861640.073252963	786570.165558163	687862.156418695	755225.279465129	961275.289942506
811811.802531363	729363.15356197	739729.847974801	1007130.69140212	776922.268316946	993961.072310044	883904.765132388	860326.113923233	776173.767801965	855222.752011143	840990.452551677	797731.576725716	810864.562518393	743548.479747195	759338.133485706	764415.014436928	730411.080491013	777954.04571051	685443.966064975	809023.129068535	700652.401020919	792167.136886189	999540.293738499	849761.500381838	845223.020306236	757617.618770998	963621.429363861	876998.908102257	663561.381469291	848767.304352886	776638.33734302	956481.433493394	908244.279670306	766357.580792608	932395.874834093	907421.021059559	905125.039605623	824382.931562738	727299.681517598	793861.760745516	1008969.13519613
854317.688276695	769394.256893433	778497.509161547	1057287.59744918	820381.392323941	1041954.22243766	927329.654390338	902807.809672452	816383.689328481	898281.84605614	889811.08099734	837494.796475605	854701.195219952	782612.181624552	797807.629583592	805206.254566639	771553.720593666	818091.303290551	719576.871004517	851475.892334066	737776.614885958	833383.089379577	1050570.6208368	893006.775573866	892162.777419458	797013.500012747	1012609.2716011	922562.722520579	700883.720659356	892867.364884844	811504.355982512	1004318.16015807	958362.017211515	804662.266599197	976527.215381312	952151.991783257	950715.922227182	864073.374978852	768944.741409989	834403.811821062	1058870.49432321
899027.721680252	811569.711353432	819321.61620433	1109726.9171925	866180.301314483	1092119.14864109	972875.212825131	947368.321494743	858676.144343612	943677.984060843	941289.606560722	879240.433449451	900905.139375997	823688.231877198	838320.487124571	848164.230696323	814981.263515051	860302.852109074	755509.341731969	896097.337157021	776939.15524061	876880.934443715	1103910.16523982	938440.714517151	941618.186927467	838440.761912212	1063989.12355597	970447.472190399	740298.713417446	939226.321036669	848156.413516048	1054517.78269974	1011090.78197192	844891.018166443	1022657.41776091	999047.289947504	998494.215539291	905721.933454795	812898.62189134	876926.507569882	1111066.46072701
946032.888626253	855981.176539017	862291.327615354	1164524.37583514	914418.802991097	1144543.33505638	1020621.01209326	994087.465838662	903139.995567176	991525.692717387	995532.450402098	923047.182128946	949582.030244994	866861.38833031	880971.135219646	893385.098721868	860801.339319813	904673.131931736	793324.228205733	942970.122862267	818235.610147297	922772.104465797	1159622.1560716	986150.157321597	993694.932543171	881985.906102711	1117843.79893341	1020742.71756062	781907.004327015	987934.870761729	886679.012519194	1107167.60805518	1066544.06969838	887119.565500161	1070849.99746375	1048189.2705472	1048540.86759461	949405.848484367	859265.868681896	921507.700459949	1165646.39006979
995426.045775433	902719.083969818	907498.266146642	1221750.36157095	965195.457818561	1199316.82817123	1070644.574885	1043045.90233088	949864.647484403	1041945.85287053	1052644.85730596	968995.232316774	1000835.91046777	912216.513404213	925855.43101743	940964.963048534	909121.455625786	951289.489419145	833108.360299136	992180.936972754	861766.59653245	971174.349609361	1217768.05548171	1036222.73211717	1048497.86163443	927736.256852834	1174255.70671155	1073541.04313452	825810.538480832	1039083.48036782	927161.28097118	1162355.76180379	1124838.45451867	931426.057637904	1121167.77358129	1099662.35246403	1100935.78616971	995203.625708649	908151.050237969	968224.59040984	1222699.60570436
1047300.13685157	951876.330696531	955036.586605984	1281478.95713801	1018609.86196128	1256530.82858229	1123025.81896194	1094322.04506696	998942.181773714	1095059.14086466	1112734.86941101	1017165.66543727	1054772.27133095	959843.796694464	973071.055753923	991000.4605624	960048.773874361	1000239.8086276	874948.723967728	1043813.94536502	907633.419880106	1022204.35309668	1278406.90549608	1088746.29434557	1106134.90246379	975780.565533678	1233305.66908022	1128932.20352244	872116.322240244	1092763.50742409	969695.195849035	1220169.50798612	1186089.38089933	977889.266929904	1173673.51308195	1153551.5093821	1155761.44406745	1043197.59928774	959660.773723922	1017156.10084684	1282317.68216504
1101749.72265436	1003547.86218678	1005000.77225396	1343780.02861025	1074763.96060041	1316277.38843409	1177842.19928846	1147995.27364435	1050465.22642765	1150991.60187217	1175909.34710915	1067639.01936263	1111497.62273853	1009830.41136345	1022719.85545356	1043590.97408092	1013693.35698106	1051611.06817717	918937.173197512	1097952.8560832	955941.407119084	1075986.64987949	1341589.19626496	1143805.82765324	1166713.42981756	1026208.41361027	1295074.2857019	1187005.20975926	920931.499955559	1149064.95351682	1014375.37313732	1280696.45342388	1250417.69705987	1026587.47229074	1228429.15119299	1209941.20785157	1213098.27933523	1093468.60815171	1013900.87942449	1068379.31538304	1344593.03646623
1158867.81033583	1057824.80812554	1057484.34267717	1408720.28879815	1133757.78035694	1378647.69612489	1235171.72381541	1204141.68261948	1104525.77202619	1209868.8293081	1242266.65348728	1120495.81017436	1171118.8303449	1062266.21090527	1074903.37073526	1098835.53658543	1070168.36722695	1105490.85388621	965163.609050464	1154680.15382662	1006795.85993663	1132644.47503511	1407368.54652512	1201489.02164227	1230341.06595749	1079110.66229014	1359637.86536284	1247846.89588203	972363.543337309	1208077.97611117	1061299.16953283	1344016.7626291	1317946.62230198	1077599.2418665	1285492.76202738	1268914.25368732	1273025.82858955	1146094.3418059	1070979.64196668	1121976.0868729	1409615.5230964
1218745.10643222	1114800.03645998	1112583.04268097	1476366.68129076	1195691.59707802	1443733.63570097	1295089.17236252	1262842.49875039	1161216.26874985	1271821.68371702	1311911.75064226	1175816.35275265	1233742.14199832	1117238.51615292	1129723.6103661	1156832.29191345	1129583.83748906	1161965.79321797	1013720.50343523	1214079.2598235	1060304.37494783	1192305.18972906	1475793.7993318	1261880.75879375	1297122.0114954	1134578.39495118	1427070.1204138	1311545.1695909	1026525.38970573	1269890.62706684	1110564.67674312	1410212.12474764	1388797.30775481	1131003.53127888	1344920.56857207	1330553.15081678	1335622.13033047	1201157.48470579	1131004.3559393	1178022.38850053	1477473.8981789
1281475.56208562	1174565.16767328	1170389.96341719	1546781.1236263	1260663.22255691	1511624.74815779	1357667.82662253	1324173.09458425	1220629.14533796	1336981.81062735	1384935.34563793	1233680.76207597	1299470.84378909	1174838.81897864	1187282.44894414	1217680.14759214	1192050.70163286	1221121.58226379	1064701.19667664	1276228.48002144	1116574.9623091	1255094.78684522	1546906.53282385	1325063.05981763	1367154.83537736	1192702.8915394	1497439.93140245	1378182.84533416	1083527.09059755	1334588.5484396	1162273.95279555	1479361.93445972	1463093.56831457	1186875.28356473	1406768.4342402	1394937.5610003	1400963.93491527	1258737.64367002	1194082.25611252	1236597.03329399	1548259.30962113
1347147.62158846	1237211.66256114	1231001.04833095	1620019.01819714	1328768.0145666	1582406.48347499	1422979.93410409	1388203.94260519	1282854.16628255	1405482.08015444	1461432.84433042	1294165.16569419	1368407.82651653	1235150.95074404	1247684.97045466	1281476.36397632	1257681.38492769	1283040.95802384	1118198.80480405	1341204.97358363	1175716.69897294	1321140.54869263	1620744.25794945	1391117.76851252	1440541.74576377	1253571.53745387	1570813.1511052	1447839.59452169	1143481.18336231	1402257.62792679	1216529.68185688	1551538.9227995	1540958.57324694	1245293.35434552	1471087.17099351	1462148.54278723	1469125.91660737	1318911.7030421	1260320.49148629	1297776.70719433	1622056.07954901
