V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41
1027764.3921396	1516142.07020257	897123.95498674	483715.86503472	1633607.1137128	1758131.03935913	1030772.29115351	934213.918754104	786098.014821402	77681.5302704217	2164308.28306317	839411.43215584	1066357.93833948	834513.819603593	374975.095104586	954356.569940446	1213430.42418291	1083463.74062927	368960.628899401	1469707.77763719	535793.420612046	181672.902050934	2355251.72482916	1075811.53467024	1484640.22318112	713102.755684583	1459420.69903124	1272587.27750788	923807.267321446	1181435.27349474	51821.7484918898	1055177.02588109	973135.498341319	1002580.58333462	1155920.56549601	367998.495144893	396577.823540211	603674.725457375	1590387.09414332	842365.016968493	1497857.50084089
1056257.80754403	1555042.37280219	922609.696762362	501924.456764161	1676426.20979865	1815483.77923183	1057771.94827619	958967.295790207	808468.199733536	80115.7339824413	2218685.31851466	861986.338348367	1097469.08972146	858564.61082313	386669.926761813	981662.849842608	1248580.75970802	1112504.84898853	379898.825504443	1505981.62684011	552517.587720226	187724.808948559	2402050.75507427	1104757.08861479	1525594.3621527	733746.100270329	1495372.5590799	1306060.59878379	951754.722913921	1212998.20924747	53263.2621937642	1084231.23510527	1010701.52899793	1028562.05550741	1183146.77879289	379530.995762165	410400.04616347	620669.618842892	1633754.98357701	867494.637613946	1547331.45293546
1085652.73925369	1594886.47355728	948924.071493434	520975.58097282	1720317.69278845	1874580.07666409	1085556.08897475	984500.807614845	831629.930434709	82671.1902212029	2274124.58832831	885306.933879797	1129546.32591861	883478.563484444	398859.124707558	1009878.37498096	1284823.08277213	1142378.45055662	391288.695497652	1543110.27454532	569906.767383045	194065.419232732	2449363.55249793	1134546.20394693	1567700.13446891	755158.397637217	1532193.24144269	1340433.26949534	980695.06151235	1245455.9032642	54775.9908252323	1114143.96863692	1049903.49898579	1055297.83246487	1211119.8738338	391561.857199885	424848.545205596	638284.519570983	1678262.2879652	893547.626396785	1598454.07394903
1115967.864145	1635674.99230324	976085.491946257	540905.594495763	1765282.79676351	1935420.25426774	1114137.639274	1010831.71143445	855606.243672158	85354.4339672653	2330602.67747638	909392.061430629	1162606.90073683	909280.405805812	411563.254241054	1039024.75743827	1322175.31857451	1173096.04209686	403148.658529192	1581094.4063189	587985.250601188	200708.978005467	2497144.11132834	1165192.21022874	1610969.01901048	777364.469784481	1569885.81239671	1375713.8900914	1010655.01677005	1278820.61132853	56363.7164973707	1144929.25727253	1090798.40121566	1082800.10535426	1239849.96970888	404112.553459894	439950.877239457	656539.369235009	1723912.78636951	920550.590234329	1651245.06849221
1147221.38029124	1677406.65239643	1004111.90412996	561752.086747057	1811320.10609676	1997998.61365221	1143528.95291302	1037976.92206637	880420.102748215	88172.5520552272	2388092.00608302	934260.22192443	1196666.6194588	935994.868255998	424803.825499658	1069123.23358292	1360654.06266896	1204668.45657475	415497.607298259	1619933.08354898	606777.720662491	207670.860494684	2545341.66339473	1196707.39695983	1655408.88436209	800389.373285854	1608451.98821728	1411910.55586575	1041660.82503919	1313103.42762829	58030.4633574327	1176600.45367666	1133444.06729787	1111080.3200308	1269346.39022548	417205.363209278	455735.628463141	675454.521878088	1770708.44139991	948530.102875252	1705720.25334872
1179430.68971144	1720077.71458368	1033020.81199655	583553.606060277	1858425.7021361	2062302.57615266	1173741.49504571	1065952.94679404	906094.7495281	91132.9217530662	2446560.28917061	959929.807901193	1231740.45258121	963647.697622533	438603.133568095	1100194.60492666	1400277.09796015	1237105.46560151	428355.096351866	1659623.20558361	626309.398318166	214967.655885013	2593899.70588605	1229103.29069209	1701025.94573823	824259.276520427	1647891.45798105	1449029.19689219	1073738.71365447	1348314.11962901	59780.5181930732	1209169.91978458	1177897.67060863	1140149.16190449	1299617.52287305	430863.374027637	472232.424183898	695050.55040753	1818647.93712584	977512.805363294	1761891.09907757
1212612.52203076	1763682.30401692	1062829.12144831	606349.811664234	1906592.83492442	2128312.19871503	1204785.86615685	1094775.84269981	932653.214223686	94243.6890519424	2505971.45620643	986419.151290571	1267842.76847335	992263.298972635	452984.053008884	1132259.10805771	1441057.71399271	1270415.77679921	441741.38208823	1700160.09828132	646605.996424397	222616.124314233	2642759.00991192	1262390.40240056	1747824.64048508	848999.33001661	1688202.41117073	1487074.57970355	1106914.2191873	1384461.06157735	61618.4249170058	1242649.3296319	1224216.01382777	1170016.63977947	1330670.77510729	445110.865827405	489471.880521893	715348.403270663	1867727.73122418	1007526.34714083	1819764.37602847
1246782.61346882	1808212.21021255	1093553.01686789	630181.552129876	1955811.22217995	2195999.56629329	1236671.94388011	1124461.10703303	960118.47621525	97513.0489480307	2566281.89152781	1013746.05110973	1304986.03891316	1021865.79497106	467970.307276202	1165336.2984828	1483008.58029749	1304607.08009316	455677.300097268	1741536.96696576	667694.021145374	230634.252517593	2691855.50668678	1296578.37674371	1795805.88836928	874635.938015388	1729381.0131144	1526049.87818667	1141212.31097933	1421552.304785	63549.024352319	1277049.04652194	1272454.77644824	1200691.74964052	1362512.44125981	459972.679143742	507485.673686669	736369.168276956	1917940.22336442	1038596.12748074	1879341.58100865
1281955.76115767	1853656.22851426	1125207.89425488	655090.502013155	2006067.600813	2265328.27301016	1269408.7612822	1155023.56233268	988513.296151381	100949.952673499	2627444.6906166	1041928.01518698	1343182.18112411	1052479.27730411	483586.520522966	1199444.82041874	1526140.04417212	1339685.57725523	470184.477292078	1783744.38648529	689600.465202504	239040.778674424	2741117.86062471	1331675.2184821	1844968.66234573	901194.292927333	1771421.19629107	1565956.35790238	1176656.93728732	1459593.08459414	65577.4548730764	1312378.3868979	1322668.53804652	1232182.48532941	1395147.59702713	475474.735792776	526306.502175195	758134.307223629	1969274.90221457	1070747.71805732	1940618.40266689
1318145.50256002	1900000.52991559	1157808.34021397	681119.310234637	2057344.29729882	2336252.82509081	1303003.75916529	1186477.26574273	1017860.29035154	104564.045261238	2689408.44668034	1070981.96111313	1382440.88983731	1084127.5439242	499858.202393102	1234602.42661306	1570460.38321172	1375655.85059271	485285.370703531	1826770.75107468	712352.178199355	247856.533424025	2790470.55175816	1367687.67903923	1895307.50141381	928700.413132779	1814314.93454582	1606793.55140665	1213271.26794858	1498587.17236009	67709.1998346911	1348645.46828324	1374910.16679974	1264495.82049143	1428579.97919748	491643.896929166	545968.151583082	780665.232224011	2021717.35509557	1104006.21001305	2003584.16595341
1355364.17557586	1947228.42428007	1191367.78600776	708311.393521578	2109620.77363081	2408717.69224921	1337463.27507984	1218835.37705731	1048181.55176636	108365.430199516	2752113.13694241	1100924.23698463	1422769.94950617	1116834.96923735	516811.423119646	1270825.79377011	1615977.19095756	1412521.23040296	501002.751047772	1870602.46956991	735976.130445482	257101.764439104	2839835.9547629	1404621.22797097	1946814.08555595	957180.889373205	1858051.62020637	1648559.28171957	1251077.41721331	1538538.12415271	69950.0750532817	1385856.9360465	1429230.36556281	1297637.33084938	1462811.81413505	508507.792931994	566505.360466505	803983.553923485	2075249.59709673	1138396.12354259	2068221.27270107
1393622.57002029	1995319.98638774	1225898.54209251	736711.038993294	2162872.30415317	2482657.05649145	1372792.73844296	1252110.10495581	1079498.73924813	112364.787653831	2815492.43301893	1131770.4852711	1464176.13967885	1150622.64287242	534472.977760434	1308130.54970754	1662692.87572847	1450283.26858089	517360.272378189	1915222.77372584	760500.414060973	266798.899711301	2889129.64319978	1442480.1602895	1999476.93881174	986661.760518423	1902618.56852682	1691248.76488597	1290096.16908668	1579445.71417668	72306.2774601583	1424018.04284276	1485677.97815617	1331611.4410221	1497843.81117999	526095.183329925	587953.852837574	828110.841784274	2129848.62348062	1173940.19786169	2134504.80541022
1432929.88689932	2044252.00249648	1261411.69394589	766363.097617464	2217069.59730799	2557994.87958954	1408995.70965491	1286312.54878646	1111832.95544042	116573.58819342	2879476.84899078	1163535.56155209	1506664.03413153	1185512.56718408	552870.880882322	1346530.50904599	1710608.18585232	1488941.76702423	534382.196040777	1960612.55289486	785953.096721623	276970.989377877	2938260.53817087	1481266.34830747	2053278.56236012	1017167.93667108	1948000.05463468	1734855.22191188	1330347.57236912	1621308.77988998	74784.4227892271	1463132.46438925	1544297.78434418	1366421.12197853	1533674.91255217	544435.601746529	610350.336529625	853068.881536736	2185487.77101909	1210661.5869272	2202401.90311429
1473293.48176479	2093997.81020737	1297917.00937747	797313.046825916	2272178.55159485	2634643.64852866	1446074.22021023	1321452.58187907	1145204.35062399	121003.992276895	2943987.07713381	1196233.37480729	1550235.4253357	1221525.06456049	572033.482943875	1386038.16056422	1759721.76003037	1528494.56246276	552093.248245795	2006749.34143694	812361.861202552	287642.509667732	2987139.05999526	1520980.25441274	2108200.26238224	1048724.74537336	1994177.67359424	1779369.63032973	1371849.09582897	1664124.20805713	77391.5271934083	1503202.03894265	1605131.34124283	1402067.87109312	1570302.24948078	563559.716272747	633732.371517017	878879.181680493	2242135.13404071	1248580.51035926	2271871.18031159
1514718.83629329	2144527.07710039	1335422.62912256	829606.648978875	2328160.79517969	2712503.98311471	1484029.05008922	1357538.69093688	1179632.56777421	125668.943664377	3008938.81671336	1229876.77750088	1594890.6361023	1258678.97244319	591990.054215895	1426664.25843512	1810028.47601103	1568937.78723973	570519.000059356	2053608.08751937	839754.587201695	298838.700299056	3035664.75051739	1561620.37729927	2164216.24500682	1081356.62098782	2041130.19333614	1824779.93223362	1414616.2496452	1707884.83367821	80135.1063285949	1544226.79486695	1668215.52580747	1438551.36844165	1607720.91535448	583499.038481879	658138.766226524	905563.047888312	2299754.93301384	1287715.72180537	2342862.22991969
1557209.44872398	2195806.06498112	1373934.96951876	863289.949074124	2384973.18229429	2791464.70865952	1522858.65071702	1394577.89339275	1215136.02112052	130582.094586452	3074239.96821345	1264477.45339094	1640627.14377409	1296991.13283124	612770.291948727	1468417.7003659	1861519.03463888	1610264.93729279	589685.429654697	2101160.18692552	868159.5041929	310586.541418009	3083733.91851411	1603183.01409412	2221297.0120924	1115087.32123981	2088833.22147289	1871071.82656762	1458662.6008722	1752582.41277086	83023.115782316	1586204.91711923	1733582.44880007	1475869.67541913	1645923.90205195	604286.021863961	683608.792456663	933141.608756946	2358305.56234292	1328085.22005297	2415315.20793146
1600766.23006852	2247796.50112114	1413458.67910526	898409.078574761	2442567.31447733	2871402.59867472	1562560.16222399	1432575.53528589	1251731.88830596	135758.202975048	3139794.84600506	1300045.77265139	1687440.09479433	1336479.96517039	634405.015085484	1511305.01802396	1914181.48867501	1652467.63656682	609619.36066237	2149374.05220654	897604.471245251	322914.385694907	3131239.76613918	1645662.62789361	2279408.06133609	1149939.94725789	2137259.39277799	1918228.11180893	1503999.76484208	1798205.97427922	86064.0841819241	1629132.32221758	1801257.94032289	1514018.88402648	1684901.91875036	625953.880889963	710182.470931774	961635.661808012	2417740.30093492	1369704.72116573	2489160.24989088
1645387.71466062	2300456.48587075	1453996.46713644	935009.963453416	2500889.08788959	2952181.64495145	1603128.05150156	1471535.23977738	1289436.13913126	141212.775145745	3205497.07442669	1336590.63605943	1735321.8806763	1377158.6665573	656925.697259974	1555330.63725722	1967998.98818435	1695535.03656733	630347.730189703	2198214.85959654	928116.664800619	335851.804463868	3178071.95654106	1689051.03094281	2338509.34665035	1185938.31460414	2186377.72508399	1966228.7473092	1550636.6631597	1844741.60620809	89267.041391948	1673002.86848642	1871262.23787609	1552993.2196134	1724643.31677182	648536.952538421	737900.713781871	991065.59697881	2478006.86565049	1412587.86806691	2564317.16062912
1691069.83439933	2353740.30643159	1495548.91257986	973138.289006351	2559878.65912181	3033653.98129334	1644555.33341828	1511458.65610429	1328263.29914443	146962.366985677	3271235.87140146	1374119.39280147	1784261.71463954	1419040.12694926	680363.808500412	1600496.44247603	2022951.20342643	1739453.76156893	651898.112037692	2247644.26718754	959723.320532852	349429.877857922	3224117.72589736	1733337.78727006	2398556.69996524	1223102.45434926	2236153.70570402	2015050.5304445	1598579.50254125	1892172.39932365	92641.6656565604	1717808.07534014	1943608.25615345	1592784.76346348	1765133.86883214	672070.328935415	766804.915224345	1021451.23797083	2539046.44450798	1456746.94311253	2640694.98982609
1737805.61676844	2407597.68834796	1538114.42681187	1012839.08992523	2619470.75815691	3115658.81135942	1686832.47888811	1552345.32761381	1368226.18723675	153024.652174264	3336891.56718749	1412637.57631562	1834245.85526342	1462133.44139106	704751.817197056	1646801.59838693	2079013.29737896	1784207.79533728	674298.711934005	2297619.90644169	992451.398491552	363680.793031417	3269258.61343267	1778509.68523245	2459497.30662898	1261451.80305004	2286549.84877265	2064666.73792203	1647831.71263291	1940478.55725445	96198.2308596532	1763536.97765506	2018300.25008877	1633383.3230575	1806356.62611819	696589.893467471	796937.01839836	1052811.69677248	2600795.8594362	1502187.05110916	2718191.69085904
1785585.10926261	2461973.660232	1581688.99665521	1054156.52406873	2679594.4133125	3198023.34154933	1729947.52544809	1594192.59740366	1409335.54620873	159418.343769219	3402337.46894588	1452148.84430789	1885258.06877377	1506446.69480764	730122.710901494	1694242.42860367	2136155.10433683	1829778.29476292	697577.903381391	2348096.13634983	1026326.66590869	378638.878620872	3313371.376102	1824550.79765004	2521273.11621796	1301004.42967436	2337524.6188079	2115047.73696588	1698391.78266577	1989637.05553547	99947.7096819374	1810175.99645318	2095334.02628778	1674776.51513955	1848291.89011706	722132.336525131	828339.262012328	1085165.3891139	2663185.02032763	1548915.26041779	2796693.9179239
1834395.10456067	2516809.66794274	1626265.88251142	1097133.75368363	2740173.96143593	3280562.79556335	1773885.98852648	1636995.43609752	1451600.49841717	166163.161759345	3467443.08145143	1492654.83729578	1937278.29638757	1551984.4908105	756509.796244713	1742812.07282179	2194340.70844846	1876143.99199436	721764.489317758	2399023.69017862	1061373.9680193	394339.338526571	3356338.96393722	1871442.38499837	2583820.89372338	1341777.11448665	2389032.39292466	2166160.79897592	1750255.12675036	2039621.5377357	103901.822139413	1857709.13520486	2174695.90435089	1716949.41981288	1890917.00358254	748734.935869377	861054.377365981	1118529.84972236	2726137.71740073	1596932.75241936	2876076.90899573
1884218.83182006	2572041.91642005	1671835.92953942	1141812.556095	2801126.01959347	3363081.06278217	1818631.01456628	1680746.24858011	1495027.66559489	173280.774008547	3532069.60555003	1534155.01816275	1990282.89824017	1598749.17278621	783946.722746447	1792500.34780994	2253535.04353983	1923280.31976664	746887.471529299	2450349.47503265	1097617.90969443	410819.735189329	3398030.77188575	1919163.16032431	2647070.25371547	1383785.36972686	2441024.13837304	2217968.75074491	1803414.31524207	2090402.27698435	108073.065868422	1906117.46578254	2256361.29420218	1759884.55306956	1934206.25162038	776435.901041135	895124.923180338	1152921.73833545	2789571.37365733	1646237.74341603	2956204.39272672
1935036.14303322	2627602.63802673	1718387.03948542	1188232.83429657	2862362.08957356	3445370.89892676	1864162.63812194	1725434.71902153	1539621.18118752	180793.636743546	3596073.22034589	1576646.34120536	2044244.79526701	1646738.48148283	812467.23838273	1843293.44456044	2313690.2154588	1971160.04499488	772976.048621616	2502016.32067317	1135081.24347795	428118.701244062	3438326.21852822	1967688.51422442	2710947.01119647	1427040.69093897	2493446.87833777	2270431.10281241	1857855.53120897	2141945.80864105	112474.758685344	1955379.16086928	2340294.65031018	1803562.16565652	1978130.72800004	805273.816981167	930593.784262005	1188356.39360909	2853396.89597307	1696824.941792	3036928.46109894
1986822.20002173	2683420.40972398	1765904.48442027	1236431.98663711	2923788.05185274	3527219.93449159	1910458.2933302	1771047.17748798	1585382.34343731	188725.358705854	3659300.51422865	1620122.63461005	2099133.59382343	1695948.77219051	842105.354910983	1895174.28310918	2374756.70774194	2019752.39390194	800059.412189638	2553963.92003667	1173785.84860447	446276.244354696	3477105.12529346	2016989.45774153	2775366.8353775	1471553.72655707	2546243.71675998	2323503.86696552	1913565.34739612	2194215.20563797	117120.926386516	2005469.88532956	2426448.31965675	1847959.93173438	2022658.76992713	835286.799098343	967502.502425511	1224847.25683932	2917520.52715561	1748683.85816438	3118090.06988213
2039642.91292137	2739570.93195118	1814468.82552701	1286478.35323845	2985452.24244697	3608528.61710947	1957588.75445345	1817643.93292712	1632382.16528875	197099.969977174	3721784.11841958	1664648.80910254	2155034.54276382	1746439.14119933	872929.145121214	1948213.6435858	2436808.69849715	2069133.63628718	828199.341877702	2606264.36832261	1213810.68425771	465344.0507346	3514362.52941897	2067134.66391299	2840374.13689588	1517389.73875768	2599476.15742914	2377263.56296307	1970622.27159558	2247281.52490469	122024.00706195	2056464.91151488	2514856.28758789	1893148.38567948	2067832.5653262	866534.614126368	1005920.09527593	1262459.85954642	2981999.58091511	1801864.84099653	3199634.90776515
2093376.96496239	2795820.96295511	1863966.46285622	1338374.15644585	3047094.71804762	3688913.18107009	2005436.73109826	1865133.21674521	1680549.41803112	205946.322577098	3783177.97076731	1710145.88348237	2211794.85999069	1798132.12534839	904941.244495011	2002297.19701449	2499658.6826329	2119159.57021377	857394.849027402	2658715.13524002	1255119.12614853	485358.367935841	3549850.91959581	2117995.16814741	2905741.54360375	1564498.45467906	2652959.17669243	2431540.63916181	2028903.59512909	2300992.02409819	127202.945995849	2108233.83635218	2605351.93398506	1939005.30574759	2113537.05481438	899039.418008378	1045867.75184741	1301156.39164509	3046570.15237465	1856287.4632068	3281272.43940938
2147987.29930786	2852083.95967453	1914369.22814167	1392149.33212253	3108607.04168372	3768126.66595975	2053966.40525353	1913491.57555742	1729875.22183009	215293.419548049	3843316.92530994	1756598.11814134	2269372.99998174	1851009.25475706	938175.944100866	2057394.58362392	2563237.50300465	2169792.75618072	887675.632819408	2711245.20637927	1297728.55615108	506365.346738054	3583442.1758525	2169533.18273714	2971365.27130253	1612881.19888264	2706621.51452461	2486276.24223215	2088376.23745033	2355298.10350445	132674.78997218	2160742.38148584	2697848.22316849	1985501.06819772	2159728.52151884	932840.99605345	1087382.33431486	1340946.34650139	3111116.40163164	1911929.75749989	3362811.05266492
2203433.37741973	2908270.46109672	1965649.72027039	1447828.4887544	3169870.05128826	3845961.97610893	2103143.6049006	1962692.27429277	1780348.34429466	225171.978168189	3902031.04981049	1803989.8093875	2327718.83297437	1905050.72002696	972666.413017929	2113472.12316223	2627472.05476776	2220988.18395353	919070.585206056	2763776.77497271	1341654.34797207	528412.897062639	3615021.30947156	2221706.95958075	3037135.96688043	1662536.37358114	2760389.32595544	2541408.94023434	2149002.68933195	2410147.03516628	138458.053595708	2213952.16346229	2792240.92482745	2032600.59914295	2206361.11216385	967979.560480817	1130502.19623846	1381837.56000003	3175517.29790088	1968761.46111435	3444045.38800611
2259669.20124368	2964286.30173211	2017776.71319277	1505432.50502993	3230760.99939064	3922148.98941904	2152929.9847552	2012708.42906107	1831953.05165846	235615.147710636	3959149.94816437	1852298.27619981	2386782.15716854	1960230.29351165	1008446.22822653	2170490.89269511	2692282.56775645	2272699.67655691	951608.085443626	2816231.33410659	1386907.75685946	551550.499700109	3644472.91258446	2274471.26902083	3102937.92559622	1713459.21784499	2814185.70588807	2596875.21410706	2210740.72847979	2465481.38802309	144572.362941449	2267822.91008077	2888408.88345709	2080267.46631853	2253385.91770562	1004495.75394354	1175264.81605503	1423835.61629887	3239649.17242112	2026748.16150565	3524771.03693353
2316646.44704088	3020032.54044307	2070713.89494028	1564978.37766354	3291151.73271878	3996437.85955535	2203284.89622532	2063505.07994786	1884671.64821877	246657.539337461	4014501.26252181	1901500.03605094	2446507.76981819	2016515.25451146	1045547.66045446	2228406.94173096	2757581.50134992	2324875.82442468	985316.009884743	2868525.30323535	1433499.67903914	575829.56835777	3671681.33188213	2327780.44523897	3168647.99842645	1765639.02650925	2867929.51954211	2652608.32811408	2273539.94072408	2521241.14390826	151038.682785732	2322309.78260164	2986217.4264779	2128459.59732025	2300748.767462	1042428.95763075	1221707.98349287	1466943.71542048	3303379.30244867	2085848.94262129	3604766.77092464
2374309.55514639	3075406.63349467	2124421.81298811	1626477.72943516	3350905.48610101	4068573.21106306	2254163.86551824	2115044.14735117	1938478.55196239	258336.292561758	4067908.92861709	1951567.77250513	2506837.03430914	2073869.5648859	1084002.38461098	2287170.10289042	2823276.18477347	2377463.61723244	1020221.62124731	2920571.68810376	1481437.84169927	601303.368633773	3696543.42902587	2381578.5855261	3234135.14926746	1819062.68534611	2921535.56067327	2708535.90814796	2337345.46928385	2577358.89299253	157879.417013094	2377364.65484187	3085513.30718346	2177134.07311035	2348391.19224586	1081818.74742336	1269866.46743477	1511163.21853101	3366569.35699396	2146016.75954676	3683808.67591189
2432597.57794552	3130302.77964244	2178857.55777519	1689936.42783086	3409886.79499108	4138302.47708851	2305517.97026732	2167284.32598861	1993346.6467447	270690.879414246	4119193.1257529	2002468.36428512	2567705.5695441	2132251.23071712	1123841.33095464	2346726.4105532	2889270.66661609	2430405.42014443	1056351.16930424	2972280.86748069	1530725.27508123	628026.680540834	3718956.04650197	2435811.26704049	3299266.23532169	1873711.7268602	2974914.46926789	2764583.48147774	2402095.54508195	2633768.06680334	165118.481590484	2432935.84475363	3186127.68928958	2226243.26937946	2396253.24094163	1122703.56514891	1319772.27810942	1556492.42911882	3429076.45614565	2207199.64198183	3761670.13513365
2491447.57650626	3184611.63658449	2233974.6434822	1755354.3581402	3467955.87893239	4205371.61487472	2357296.1418249	2220181.38543532	2049245.60364773	283762.999633015	4168182.29800676	2054166.39456347	2629046.58085892	2191611.58893802	1165093.60152386	2407016.83639478	2955458.92055185	2483638.59605757	1093729.69892398	3023559.26956802	1581365.6487459	656057.340784095	3738827.46931103	2490418.65192656	3363899.85603983	1929564.09585036	3027974.68477264	2820670.38203109	2467721.68575068	2690395.02563973	172781.3480138	2488968.7205181	3287871.75271833	2275737.76000263	2444270.048579	1165121.38545574	1371454.57421173	1602927.02861879	3490755.19344501	2269338.44456922	3838114.8242095
2550788.59261008	3238222.45063615	2289721.50634917	1822724.55992534	3524965.35197731	4269535.59721213	2409443.77770927	2273686.16811419	2106136.92358209	297597.805843975	4214711.80958899	2106622.94932717	2690787.27529246	2251897.63630291	1207786.75091262	2467977.12984798	3021730.56301998	2537100.231522	1132381.30232883	3074312.30672693	1633356.16339945	685453.865499965	3756069.7487234	2545337.60448134	3427892.75565197	1986592.43411317	3080620.62034802	2876714.23641612	2534149.51902121	2747161.41376725	180895.26312301	2545404.69563705	3390543.76029133	2325563.63791938	2492373.42175338	1209108.7200451	1424939.45265238	1650459.97985343	3551454.26131843	2332367.5536645	3912901.32448755
2610546.40306492	3291017.88021881	2346043.98743862	1892033.25227024	3580768.84877408	4330561.40449337	2461903.08737755	2327743.97521404	2163979.23173821	312242.121337099	4258600.64734769	2159794.55784071	2752851.18829505	2313050.2257032	1251947.83468773	2529537.97544896	3087969.65501671	2590723.99107363	1172328.93526565	3124441.09712751	1686690.33970311	716276.399980084	3770603.81936725	2600502.04266636	3491093.38575549	2044763.11399228	3132752.42285224	2932628.22253449	2601297.14406127	2803984.54021693	189489.319601811	2602180.69946989	3493924.26295236	2375664.55496744	2540492.39553843	1254701.60316414	1480250.28625294	1699081.45574985	3611024.11732615	2396211.84543914	3985792.86746862
2670641.2148809	3342883.36041	2402883.80387037	1963258.57365603	3635217.08448652	4388218.05129852	2514612.60364719	2382298.72333739	2222725.79799399	327745.919426476	4299682.38504103	2213633.23590259	2815158.19107006	2375001.84118135	1297601.45250546	2591623.6696477	3154056.09784526	2644437.97781904	1213594.13435694	3173846.53914956	1741358.40595107	748586.85247911	3782360.44082244	2655841.44774353	3553348.37484227	2104037.81935767	3184270.85921244	2988322.75583312	2669075.67382509	2860780.07045662	198594.508218782	2659231.20833039	3597779.2131575	2425982.47556829	2588549.85155423	1301932.73248139	1537406.30768765	1748778.17079907	3669306.17259847	2460793.33092277	4056549.16271084
2730990.4408413	3393700.33596611	2460178.19213	2036370.73251276	3688161.17895245	4442286.99456885	2567508.05297648	2437287.36851259	2282323.92107081	344162.354028449	4337801.2062921	2268086.71864545	2877622.84549207	2437679.79444908	1344770.49721239	2654153.70566452	3219861.32897857	2698168.747121	1256196.03831204	3222427.3010316	1797347.73421287	782449.048470277	3791284.09288911	2711281.4074144	3614500.68375029	2164372.42203414	3235070.99646702	3043704.89121681	2737388.15981874	2917459.16327761	208244.009274978	2716488.42474381	3701848.64920806	2476455.51394498	2636469.72221246	1350834.89538861	1596421.9531719	1799533.46527806	3726142.01059466	2526026.25383217	4124933.79214649
2791504.6564401	3443346.83895565	2517860.42279681	2111331.5608516	3739449.09011668	4492563.92478625	2620521.44660977	2492643.82428405	2342717.35861947	361548.284708552	4372805.31837206	2323099.3101997	2940157.17627403	2501006.36987665	1393474.44361022	2717042.39840832	3285254.86106756	2751842.72940172	1300151.9561423	3270080.50954611	1854641.51494892	817928.531556023	3797320.59623255	2766746.35955906	3674385.2873317	2225717.53335822	3285049.02862588	3098678.06347951	2806135.1138132	2973929.90720283	218473.041787372	2773879.61947107	3805870.14965735	2527016.75001323	2684169.32843354	1401437.68239157	1657307.78635867	1851327.26436491	3781374.26265368	2591817.45664356	4190713.65107613
2852089.76267254	3491704.08240164	2575860.77500063	2188093.71490886	3788933.10900536	4538857.62311914	2673582.25447246	2548300.34313533	2403842.38216377	379964.261082138	4404545.66820108	2378611.13538926	3002668.34351159	2564896.64665453	1443730.99116446	2780198.25285975	3350100.90683963	2805379.53230952	1345477.33565146	3316697.75057015	1913217.16645449	855091.543243648	3800434.05196485	2822155.79848322	3732845.23421335	2288017.34514531	3334095.10520484	3153143.96898253	2875206.97969857	3030096.81469602	229319.375961441	2831328.92924142	3909564.60336002	2577599.40148066	2731564.3032034	1453768.2622298	1720068.69407097	1904135.65258597	3834839.76101777	2658067.75706365	4253663.03308959
2912645.16349371	3538651.1450726	2634105.0342094	2266600.56742148	3836460.63318023	4580996.03017608	2726616.19246704	2604180.87009211	2465631.73103294	399473.421034783	4432888.69995681	2434556.29474509	3065060.49345246	2629260.7156151	1495554.67410719	2843524.76150349	3414258.62627213	2858697.44930634	1392185.14112349	3362172.28836626	1973048.63467325	894005.368682883	3800596.08974228	2877426.00654782	3789717.06451986	2351209.5394195	3382102.09771176	3207001.49686138	2944490.55961197	3085861.27366715	240823.180594237	2888757.80233646	4012637.13726502	2628131.34152602	2778570.33940715	1507850.96778671	1784705.26848891	1957931.16537152	3886384.7906648	2724669.72910995	4313559.77888256
2973071.38056674	3584068.56119817	2692514.97999552	2346785.45984786	3881886.60622237	4618820.53641402	2779546.92224327	2660207.40235698	2528010.92622368	420143.164503401	4457706.1414329	2490866.7384209	3127235.5897578	2693999.81366932	1548956.61311456	2906920.34309483	3477580.71838122	2911710.74399881	1440285.77705183	3406401.85168934	2034104.61354651	934738.733032014	3797791.35271953	2932470.20116055	3844836.98840924	2415227.1198405	3428959.75453255	3260147.18397365	3013864.81779982	3141122.16770293	253027.295321815	2946084.16935683	4114788.02856589	2678540.43476649	2825097.62430975	1563707.12204493	1851211.08860826	2012682.3552514	3935849.1592769	2791509.72593416	4370192.53127003
3033263.36981476	3627834.15188654	2751011.52491738	2428572.15398702	3925064.22651635	4652195.86311836	2832295.2204674	2716298.56701404	2590901.52877863	442045.043961347	4478884.80935208	2547468.73800594	3189089.15399731	2759011.14591213	1603945.75185254	2970279.1526123	3539924.89139228	2964335.57380153	1489786.41538015	3449282.14017699	2096349.31062352	977360.359570494	3792014.02403326	2987201.16095165	3898043.07089357	2479994.92460728	3474561.8443398	3312475.73820679	3083197.82480287	3195775.10767399	265977.471959365	3003223.67374217	4215701.35894659	2728749.61179691	2871057.07976777	1621353.40196255	1919573.21799245	2068354.21955413	3983079.03036042	2858471.43725831	4423361.35743469
